TradeDate,Open,High,Low,ClosePrice,Volume,Ticker,Pct_Change,MA20,MA_Volume_30,RSI_14,Market_Regime
2025-04-16,59.27,59.87,58.58,58.87,2632706,VCB,-1.18,61.78,4031875.6,43.65,SIDEWAY_NOISE
2025-04-16,59.27,59.87,58.58,58.87,2632706,VCB,-1.18,61.78,4031875.6,43.65,SIDEWAY_NOISE
2025-04-17,58.87,58.87,57.68,57.68,3155687,VCB,-2.02,61.36,4076303.37,40.86,PANIC
2025-04-17,58.87,58.87,57.68,57.68,3155687,VCB,-2.02,61.36,4076303.37,40.86,PANIC
2025-04-17,58.87,58.87,57.68,57.68,3155687,VCB,-2.02,61.36,4076303.37,40.86,PANIC
2025-04-18,58.28,59.17,57.68,57.68,2169852,VCB,0.0,60.93,4069984.13,40.86,SIDEWAY_NOISE
2025-04-18,58.28,59.17,57.68,57.68,2169852,VCB,0.0,60.93,4069984.13,40.86,SIDEWAY_NOISE
2025-04-18,58.28,59.17,57.68,57.68,2169852,VCB,0.0,60.93,4069984.13,40.86,SIDEWAY_NOISE
2025-04-21,58.08,58.48,57.68,57.78,1294415,VCB,0.17,60.54,3979677.33,41.22,SIDEWAY_NOISE
2025-04-21,58.08,58.48,57.68,57.78,1294415,VCB,0.17,60.54,3979677.33,41.22,SIDEWAY_NOISE
2025-04-21,58.08,58.48,57.68,57.78,1294415,VCB,0.17,60.54,3979677.33,41.22,SIDEWAY_NOISE
2025-04-22,57.68,58.38,54.31,58.08,3860343,VCB,0.52,60.14,3960533.9,42.38,SIDEWAY_NOISE
2025-04-22,57.68,58.38,54.31,58.08,3860343,VCB,0.52,60.14,3960533.9,42.38,SIDEWAY_NOISE
2025-04-22,57.68,58.38,54.31,58.08,3860343,VCB,0.52,60.14,3960533.9,42.38,SIDEWAY_NOISE
2025-04-23,58.97,58.97,57.58,57.58,1930757,VCB,-0.86,59.74,3903402.0,40.94,SIDEWAY_NOISE
2025-04-23,58.97,58.97,57.58,57.58,1930757,VCB,-0.86,59.74,3903402.0,40.94,SIDEWAY_NOISE
2025-04-23,58.97,58.97,57.58,57.58,1930757,VCB,-0.86,59.74,3903402.0,40.94,SIDEWAY_NOISE
2025-04-24,57.78,58.18,57.58,57.78,1864710,VCB,0.35,59.36,3712842.63,41.79,SIDEWAY_NOISE
2025-04-24,57.78,58.18,57.58,57.78,1864710,VCB,0.35,59.36,3712842.63,41.79,SIDEWAY_NOISE
2025-04-24,57.78,58.18,57.58,57.78,1864710,VCB,0.35,59.36,3712842.63,41.79,SIDEWAY_NOISE
2025-04-25,57.78,58.58,57.09,57.09,3685216,VCB,-1.19,58.96,3685198.0,39.66,SIDEWAY_NOISE
2025-04-25,57.78,58.58,57.09,57.09,3685216,VCB,-1.19,58.96,3685198.0,39.66,SIDEWAY_NOISE
2025-04-25,57.78,58.58,57.09,57.09,3685216,VCB,-1.19,58.96,3685198.0,39.66,SIDEWAY_NOISE
2025-04-28,57.28,57.88,57.09,57.09,1657552,VCB,0.0,58.6,3576140.9,39.66,SIDEWAY_NOISE
2025-04-28,57.28,57.88,57.09,57.09,1657552,VCB,0.0,58.6,3576140.9,39.66,SIDEWAY_NOISE
2025-04-28,57.28,57.88,57.09,57.09,1657552,VCB,0.0,58.6,3576140.9,39.66,SIDEWAY_NOISE
2025-04-29,57.28,58.08,56.89,56.89,2437717,VCB,-0.35,58.27,3492501.57,38.99,SIDEWAY_NOISE
2025-04-29,57.28,58.08,56.89,56.89,2437717,VCB,-0.35,58.27,3492501.57,38.99,SIDEWAY_NOISE
2025-04-29,57.28,58.08,56.89,56.89,2437717,VCB,-0.35,58.27,3492501.57,38.99,SIDEWAY_NOISE
2025-05-05,57.09,57.58,56.59,56.69,2105718,VCB,-0.35,57.9,3440575.97,38.3,SIDEWAY_NOISE
2025-05-05,57.09,57.58,56.59,56.69,2105718,VCB,-0.35,57.9,3440575.97,38.3,SIDEWAY_NOISE
2025-05-05,57.09,57.58,56.59,56.69,2105718,VCB,-0.35,57.9,3440575.97,38.3,SIDEWAY_NOISE
2025-05-06,56.89,57.58,56.59,56.59,2998281,VCB,-0.18,57.51,3417855.37,37.93,SIDEWAY_NOISE
2025-05-06,56.89,57.58,56.59,56.59,2998281,VCB,-0.18,57.51,3417855.37,37.93,SIDEWAY_NOISE
2025-05-06,56.89,57.58,56.59,56.59,2998281,VCB,-0.18,57.51,3417855.37,37.93,SIDEWAY_NOISE
2025-05-07,56.69,57.09,56.59,56.59,2419087,VCB,0.0,57.35,3442045.67,37.93,SIDEWAY_NOISE
2025-05-07,56.69,57.09,56.59,56.59,2419087,VCB,0.0,57.35,3442045.67,37.93,SIDEWAY_NOISE
2025-05-07,56.69,57.09,56.59,56.59,2419087,VCB,0.0,57.35,3442045.67,37.93,SIDEWAY_NOISE
2025-05-08,56.99,57.28,56.49,56.69,3026860,VCB,0.18,57.21,3486028.57,38.61,SIDEWAY_NOISE
2025-05-08,56.99,57.28,56.49,56.69,3026860,VCB,0.18,57.21,3486028.57,38.61,SIDEWAY_NOISE
2025-05-08,56.99,57.28,56.49,56.69,3026860,VCB,0.18,57.21,3486028.57,38.61,SIDEWAY_NOISE
2025-05-09,56.89,57.19,56.19,56.19,5848894,VCB,-0.88,57.24,3614884.53,36.47,SIDEWAY_NOISE
2025-05-09,56.89,57.19,56.19,56.19,5848894,VCB,-0.88,57.24,3614884.53,36.47,SIDEWAY_NOISE
2025-05-09,56.89,57.19,56.19,56.19,5848894,VCB,-0.88,57.24,3614884.53,36.47,SIDEWAY_NOISE
2025-05-12,56.59,56.89,55.8,56.19,6007242,VCB,0.0,57.45,3747423.2,36.47,SIDEWAY_NOISE
2025-05-12,56.59,56.89,55.8,56.19,6007242,VCB,0.0,57.45,3747423.2,36.47,SIDEWAY_NOISE
2025-05-12,56.59,56.89,55.8,56.19,6007242,VCB,0.0,57.45,3747423.2,36.47,SIDEWAY_NOISE
2025-05-13,56.69,56.89,56.19,56.39,7406543,VCB,0.36,57.48,3943940.43,38.06,SIDEWAY_NOISE
2025-05-13,56.69,56.89,56.19,56.39,7406543,VCB,0.36,57.48,3943940.43,38.06,SIDEWAY_NOISE
2025-05-13,56.69,56.89,56.19,56.39,7406543,VCB,0.36,57.48,3943940.43,38.06,SIDEWAY_NOISE
2025-05-14,56.79,58.38,56.79,58.28,8033608,VCB,3.35,57.43,4181553.6,50.66,EXPLOSION
2025-05-14,56.79,58.38,56.79,58.28,8033608,VCB,3.35,57.43,4181553.6,50.66,EXPLOSION
2025-05-14,56.79,58.38,56.79,58.28,8033608,VCB,3.35,57.43,4181553.6,50.66,EXPLOSION
2025-05-15,58.87,59.37,58.28,58.28,8083606,VCB,0.0,57.4,4395781.03,50.66,SIDEWAY_DISTRIBUTION
2025-05-15,58.87,59.37,58.28,58.28,8083606,VCB,0.0,57.4,4395781.03,50.66,SIDEWAY_DISTRIBUTION
2025-05-15,58.87,59.37,58.28,58.28,8083606,VCB,0.0,57.4,4395781.03,50.66,SIDEWAY_DISTRIBUTION
2025-05-16,58.38,58.58,57.09,57.09,8381977,VCB,-2.04,57.28,4616010.97,44.11,PANIC
2025-05-16,58.38,58.58,57.09,57.09,8381977,VCB,-2.04,57.28,4616010.97,44.11,PANIC
2025-05-16,58.38,58.58,57.09,57.09,8381977,VCB,-2.04,57.28,4616010.97,44.11,PANIC
2025-05-19,56.99,57.19,56.59,56.59,4795918,VCB,-0.88,57.16,4718522.0,41.67,SIDEWAY_NOISE
2025-05-19,56.99,57.19,56.59,56.59,4795918,VCB,-0.88,57.16,4718522.0,41.67,SIDEWAY_NOISE
2025-05-19,56.99,57.19,56.59,56.59,4795918,VCB,-0.88,57.16,4718522.0,41.67,SIDEWAY_NOISE
2025-05-20,56.59,56.99,56.39,56.69,3875082,VCB,0.18,57.11,4769889.1,42.36,SIDEWAY_NOISE
2025-05-20,56.59,56.99,56.39,56.69,3875082,VCB,0.18,57.11,4769889.1,42.36,SIDEWAY_NOISE
2025-05-20,56.59,56.99,56.39,56.69,3875082,VCB,0.18,57.11,4769889.1,42.36,SIDEWAY_NOISE
2025-05-21,57.09,57.48,56.59,56.69,5168505,VCB,0.0,57.06,4614882.13,42.36,SIDEWAY_NOISE
2025-05-21,57.09,57.48,56.59,56.69,5168505,VCB,0.0,57.06,4614882.13,42.36,SIDEWAY_NOISE
2025-05-21,57.09,57.48,56.59,56.69,5168505,VCB,0.0,57.06,4614882.13,42.36,SIDEWAY_NOISE
2025-05-22,56.69,56.99,56.49,56.49,3701203,VCB,-0.35,57.0,4341847.6,41.23,SIDEWAY_NOISE
2025-05-22,56.69,56.99,56.49,56.49,3701203,VCB,-0.35,57.0,4341847.6,41.23,SIDEWAY_NOISE
2025-05-22,56.69,56.99,56.49,56.49,3701203,VCB,-0.35,57.0,4341847.6,41.23,SIDEWAY_NOISE
2025-05-23,56.49,57.09,56.29,56.39,3554951,VCB,-0.18,56.91,4220634.6,40.65,SIDEWAY_NOISE
2025-05-23,56.49,57.09,56.29,56.39,3554951,VCB,-0.18,56.91,4220634.6,40.65,SIDEWAY_NOISE
2025-05-23,56.49,57.09,56.29,56.39,3554951,VCB,-0.18,56.91,4220634.6,40.65,SIDEWAY_NOISE
2025-05-26,56.49,56.59,55.6,56.59,4737429,VCB,0.35,56.86,4078290.2,42.4,SIDEWAY_NOISE
2025-05-26,56.49,56.59,55.6,56.59,4737429,VCB,0.35,56.86,4078290.2,42.4,SIDEWAY_NOISE
2025-05-26,56.49,56.59,55.6,56.59,4737429,VCB,0.35,56.86,4078290.2,42.4,SIDEWAY_NOISE
2025-05-27,56.39,56.79,56.29,56.39,5557215,VCB,-0.35,56.79,4257685.67,41.09,SIDEWAY_NOISE
2025-05-27,56.39,56.79,56.29,56.39,5557215,VCB,-0.35,56.79,4257685.67,41.09,SIDEWAY_NOISE
2025-05-27,56.39,56.79,56.29,56.39,5557215,VCB,-0.35,56.79,4257685.67,41.09,SIDEWAY_NOISE
2025-05-28,56.69,57.19,56.39,56.39,4959537,VCB,0.0,56.76,4153865.77,41.09,SIDEWAY_NOISE
2025-05-28,56.69,57.19,56.39,56.39,4959537,VCB,0.0,56.76,4153865.77,41.09,SIDEWAY_NOISE
2025-05-28,56.69,57.19,56.39,56.39,4959537,VCB,0.0,56.76,4153865.77,41.09,SIDEWAY_NOISE
2025-05-29,56.79,56.79,56.29,56.29,3911542,VCB,-0.18,56.72,4163426.43,40.37,SIDEWAY_NOISE
2025-05-29,56.79,56.79,56.29,56.29,3911542,VCB,-0.18,56.72,4163426.43,40.37,SIDEWAY_NOISE
2025-05-29,56.79,56.79,56.29,56.29,3911542,VCB,-0.18,56.72,4163426.43,40.37,SIDEWAY_NOISE
2025-05-30,56.39,56.49,55.99,55.99,3940554,VCB,-0.53,56.67,4106756.9,38.21,SIDEWAY_NOISE
2025-05-30,56.39,56.49,55.99,55.99,3940554,VCB,-0.53,56.67,4106756.9,38.21,SIDEWAY_NOISE
2025-05-30,56.39,56.49,55.99,55.99,3940554,VCB,-0.53,56.67,4106756.9,38.21,SIDEWAY_NOISE
2025-06-02,56.09,56.09,55.7,55.8,3232645,VCB,-0.34,56.63,4126754.87,36.86,SIDEWAY_NOISE
2025-06-02,56.09,56.09,55.7,55.8,3232645,VCB,-0.34,56.63,4126754.87,36.86,SIDEWAY_NOISE
2025-06-02,56.09,56.09,55.7,55.8,3232645,VCB,-0.34,56.63,4126754.87,36.86,SIDEWAY_NOISE
2025-06-03,56.29,56.49,55.99,56.39,3370416,VCB,1.06,56.62,4133912.5,43.52,SIDEWAY_NOISE
2025-06-03,56.29,56.49,55.99,56.39,3370416,VCB,1.06,56.62,4133912.5,43.52,SIDEWAY_NOISE
2025-06-03,56.29,56.49,55.99,56.39,3370416,VCB,1.06,56.62,4133912.5,43.52,SIDEWAY_NOISE
2025-06-04,56.49,56.59,56.09,56.19,2695759,VCB,-0.35,56.6,4151442.73,41.91,SIDEWAY_NOISE
2025-06-04,56.49,56.59,56.09,56.19,2695759,VCB,-0.35,56.6,4151442.73,41.91,SIDEWAY_NOISE
2025-06-04,56.49,56.59,56.09,56.19,2695759,VCB,-0.35,56.6,4151442.73,41.91,SIDEWAY_NOISE
2025-06-05,56.29,56.39,55.89,55.89,2788584,VCB,-0.53,56.56,4201248.37,39.54,SIDEWAY_NOISE
2025-06-05,56.29,56.39,55.89,55.89,2788584,VCB,-0.53,56.56,4201248.37,39.54,SIDEWAY_NOISE
2025-06-05,56.29,56.39,55.89,55.89,2788584,VCB,-0.53,56.56,4201248.37,39.54,SIDEWAY_NOISE
2025-06-06,55.89,56.19,55.7,55.7,2536554,VCB,-0.34,56.54,4157122.07,38.07,SIDEWAY_NOISE
2025-06-06,55.89,56.19,55.7,55.7,2536554,VCB,-0.34,56.54,4157122.07,38.07,SIDEWAY_NOISE
2025-06-06,55.89,56.19,55.7,55.7,2536554,VCB,-0.34,56.54,4157122.07,38.07,SIDEWAY_NOISE
2025-06-09,55.8,55.99,55.5,55.5,2229030,VCB,-0.36,56.5,4167064.5,36.53,SIDEWAY_NOISE
2025-06-09,55.8,55.99,55.5,55.5,2229030,VCB,-0.36,56.5,4167064.5,36.53,SIDEWAY_NOISE
2025-06-09,55.8,55.99,55.5,55.5,2229030,VCB,-0.36,56.5,4167064.5,36.53,SIDEWAY_NOISE
2025-06-10,55.6,55.8,55.5,55.5,2235688,VCB,0.0,56.46,4179430.43,36.53,SIDEWAY_NOISE
2025-06-10,55.6,55.8,55.5,55.5,2235688,VCB,0.0,56.46,4179430.43,36.53,SIDEWAY_NOISE
2025-06-10,55.6,55.8,55.5,55.5,2235688,VCB,0.0,56.46,4179430.43,36.53,SIDEWAY_NOISE
2025-06-11,55.8,55.8,55.3,55.3,2300663,VCB,-0.36,56.31,4133278.67,34.9,SIDEWAY_NOISE
2025-06-11,55.8,55.8,55.3,55.3,2300663,VCB,-0.36,56.31,4133278.67,34.9,SIDEWAY_NOISE
2025-06-11,55.8,55.8,55.3,55.3,2300663,VCB,-0.36,56.31,4133278.67,34.9,SIDEWAY_NOISE
2025-06-12,55.6,55.7,55.3,55.6,2566853,VCB,0.54,56.17,4163588.7,39.29,SIDEWAY_NOISE
2025-06-12,55.6,55.7,55.3,55.6,2566853,VCB,0.54,56.17,4163588.7,39.29,SIDEWAY_NOISE
2025-06-12,55.6,55.7,55.3,55.6,2566853,VCB,0.54,56.17,4163588.7,39.29,SIDEWAY_NOISE
2025-06-13,55.5,56.69,55.2,55.8,5375563,VCB,0.36,56.11,4261516.9,42.09,SIDEWAY_NOISE
2025-06-13,55.5,56.69,55.2,55.8,5375563,VCB,0.36,56.11,4261516.9,42.09,SIDEWAY_NOISE
2025-06-13,55.5,56.69,55.2,55.8,5375563,VCB,0.36,56.11,4261516.9,42.09,SIDEWAY_NOISE
2025-06-16,55.8,56.29,55.8,56.19,4344263,VCB,0.7,56.09,4336135.07,47.21,SIDEWAY_NOISE
2025-06-16,55.8,56.29,55.8,56.19,4344263,VCB,0.7,56.09,4336135.07,47.21,SIDEWAY_NOISE
2025-06-16,55.8,56.29,55.8,56.19,4344263,VCB,0.7,56.09,4336135.07,47.21,SIDEWAY_NOISE
2025-06-17,56.49,57.09,56.39,56.79,5168205,VCB,1.07,56.09,4408465.87,53.95,SIDEWAY_NOISE
2025-06-17,56.49,57.09,56.39,56.79,5168205,VCB,1.07,56.09,4408465.87,53.95,SIDEWAY_NOISE
2025-06-17,56.49,57.09,56.39,56.79,5168205,VCB,1.07,56.09,4408465.87,53.95,SIDEWAY_NOISE
2025-06-18,56.79,56.89,56.09,56.29,3428307,VCB,-0.88,56.07,4442106.53,48.4,SIDEWAY_NOISE
2025-06-18,56.79,56.89,56.09,56.29,3428307,VCB,-0.88,56.07,4442106.53,48.4,SIDEWAY_NOISE
2025-06-18,56.79,56.89,56.09,56.29,3428307,VCB,-0.88,56.07,4442106.53,48.4,SIDEWAY_NOISE
2025-06-19,56.29,56.59,56.09,56.19,2372564,VCB,-0.18,56.06,4420296.67,47.35,SIDEWAY_NOISE
2025-06-19,56.29,56.59,56.09,56.19,2372564,VCB,-0.18,56.06,4420296.67,47.35,SIDEWAY_NOISE
2025-06-19,56.29,56.59,56.09,56.19,2372564,VCB,-0.18,56.06,4420296.67,47.35,SIDEWAY_NOISE
2025-06-20,56.29,56.79,56.09,56.69,6892497,VCB,0.89,56.07,4455083.43,52.85,SIDEWAY_NOISE
2025-06-20,56.29,56.79,56.09,56.69,6892497,VCB,0.89,56.07,4455083.43,52.85,SIDEWAY_NOISE
2025-06-20,56.29,56.79,56.09,56.69,6892497,VCB,0.89,56.07,4455083.43,52.85,SIDEWAY_NOISE
2025-06-23,56.29,56.49,56.09,56.19,2485826,VCB,-0.88,56.05,4337702.9,47.51,SIDEWAY_NOISE
2025-06-23,56.29,56.49,56.09,56.19,2485826,VCB,-0.88,56.05,4337702.9,47.51,SIDEWAY_NOISE
2025-06-23,56.29,56.49,56.09,56.19,2485826,VCB,-0.88,56.05,4337702.9,47.51,SIDEWAY_NOISE
2025-06-24,56.49,56.69,56.19,56.19,3513030,VCB,0.0,56.04,4207919.13,47.51,SIDEWAY_NOISE
2025-06-24,56.49,56.69,56.19,56.19,3513030,VCB,0.0,56.04,4207919.13,47.51,SIDEWAY_NOISE
2025-06-24,56.49,56.69,56.19,56.19,3513030,VCB,0.0,56.04,4207919.13,47.51,SIDEWAY_NOISE
2025-06-25,56.39,56.49,56.19,56.19,2745087,VCB,0.0,56.03,4031635.1,47.51,SIDEWAY_NOISE
2025-06-25,56.39,56.49,56.19,56.19,2745087,VCB,0.0,56.03,4031635.1,47.51,SIDEWAY_NOISE
2025-06-25,56.39,56.49,56.19,56.19,2745087,VCB,0.0,56.03,4031635.1,47.51,SIDEWAY_NOISE
2025-06-26,56.29,56.39,55.99,55.99,2847282,VCB,-0.36,56.02,3857090.97,45.22,SIDEWAY_NOISE
2025-06-26,56.29,56.39,55.99,55.99,2847282,VCB,-0.36,56.02,3857090.97,45.22,SIDEWAY_NOISE
2025-06-26,56.29,56.39,55.99,55.99,2847282,VCB,-0.36,56.02,3857090.97,45.22,SIDEWAY_NOISE
2025-06-27,56.19,56.89,55.99,56.29,4088599,VCB,0.54,56.03,3713978.37,49.17,SIDEWAY_ACCUMULATION
2025-06-27,56.19,56.89,55.99,56.29,4088599,VCB,0.54,56.03,3713978.37,49.17,SIDEWAY_ACCUMULATION
2025-06-27,56.19,56.89,55.99,56.29,4088599,VCB,0.54,56.03,3713978.37,49.17,SIDEWAY_ACCUMULATION
2025-06-30,56.59,56.79,56.49,56.59,2959226,VCB,0.53,56.07,3652755.3,52.83,SIDEWAY_NOISE
2025-06-30,56.59,56.79,56.49,56.59,2959226,VCB,0.53,56.07,3652755.3,52.83,SIDEWAY_NOISE
2025-06-30,56.59,56.79,56.49,56.59,2959226,VCB,0.53,56.07,3652755.3,52.83,SIDEWAY_NOISE
2025-07-01,56.79,58.38,56.69,57.78,10063516,VCB,2.1,56.14,3859036.43,63.93,EXPLOSION
2025-07-01,56.79,58.38,56.69,57.78,10063516,VCB,2.1,56.14,3859036.43,63.93,EXPLOSION
2025-07-01,56.79,58.38,56.69,57.78,10063516,VCB,2.1,56.14,3859036.43,63.93,EXPLOSION
2025-07-02,57.88,58.18,57.28,57.58,2921604,VCB,-0.35,56.21,3784139.73,61.32,SIDEWAY_ACCUMULATION
2025-07-02,57.88,58.18,57.28,57.58,2921604,VCB,-0.35,56.21,3784139.73,61.32,SIDEWAY_ACCUMULATION
2025-07-02,57.88,58.18,57.28,57.58,2921604,VCB,-0.35,56.21,3784139.73,61.32,SIDEWAY_ACCUMULATION
2025-07-03,57.68,58.38,57.28,57.48,7406255,VCB,-0.17,56.29,3907641.47,60.0,SIDEWAY_ACCUMULATION
2025-07-03,57.68,58.38,57.28,57.48,7406255,VCB,-0.17,56.29,3907641.47,60.0,SIDEWAY_ACCUMULATION
2025-07-03,57.68,58.38,57.28,57.48,7406255,VCB,-0.17,56.29,3907641.47,60.0,SIDEWAY_ACCUMULATION
2025-07-04,57.48,58.38,57.38,57.98,4856776,VCB,0.87,56.41,3951035.63,64.16,SIDEWAY_ACCUMULATION
2025-07-04,57.48,58.38,57.38,57.98,4856776,VCB,0.87,56.41,3951035.63,64.16,SIDEWAY_ACCUMULATION
2025-07-04,57.48,58.38,57.38,57.98,4856776,VCB,0.87,56.41,3951035.63,64.16,SIDEWAY_ACCUMULATION
2025-07-07,58.08,58.48,57.78,58.18,8065549,VCB,0.34,56.54,4061972.97,65.69,SIDEWAY_ACCUMULATION
2025-07-07,58.08,58.48,57.78,58.18,8065549,VCB,0.34,56.54,4061972.97,65.69,SIDEWAY_ACCUMULATION
2025-07-07,58.08,58.48,57.78,58.18,8065549,VCB,0.34,56.54,4061972.97,65.69,SIDEWAY_ACCUMULATION
2025-07-08,58.38,59.07,58.18,58.58,10404990,VCB,0.69,56.69,4223565.47,68.59,SIDEWAY_ACCUMULATION
2025-07-08,58.38,59.07,58.18,58.58,10404990,VCB,0.69,56.69,4223565.47,68.59,SIDEWAY_ACCUMULATION
2025-07-08,58.38,59.07,58.18,58.58,10404990,VCB,0.69,56.69,4223565.47,68.59,SIDEWAY_ACCUMULATION
2025-07-09,58.97,61.36,58.97,61.06,16474683,VCB,4.23,56.98,4607403.67,79.91,EXPLOSION
2025-07-09,58.97,61.36,58.97,61.06,16474683,VCB,4.23,56.98,4607403.67,79.91,EXPLOSION
2025-07-09,58.97,61.36,58.97,61.06,16474683,VCB,4.23,56.98,4607403.67,79.91,EXPLOSION
2025-07-10,61.36,61.36,60.56,60.96,8166436,VCB,-0.16,57.25,4749233.47,78.68,SIDEWAY_NOISE
2025-07-10,61.36,61.36,60.56,60.96,8166436,VCB,-0.16,57.25,4749233.47,78.68,SIDEWAY_NOISE
2025-07-10,61.36,61.36,60.56,60.96,8166436,VCB,-0.16,57.25,4749233.47,78.68,SIDEWAY_NOISE
2025-07-11,61.06,62.65,61.06,62.25,12718706,VCB,2.12,57.57,5041838.53,82.44,EXPLOSION
2025-07-11,61.06,62.65,61.06,62.25,12718706,VCB,2.12,57.57,5041838.53,82.44,EXPLOSION
2025-07-11,61.06,62.65,61.06,62.25,12718706,VCB,2.12,57.57,5041838.53,82.44,EXPLOSION
2025-07-14,62.45,62.45,60.56,61.95,6488467,VCB,-0.48,57.86,5150365.93,78.95,SIDEWAY_NOISE
2025-07-14,62.45,62.45,60.56,61.95,6488467,VCB,-0.48,57.86,5150365.93,78.95,SIDEWAY_NOISE
2025-07-14,62.45,62.45,60.56,61.95,6488467,VCB,-0.48,57.86,5150365.93,78.95,SIDEWAY_NOISE
2025-07-15,61.95,62.15,60.96,60.96,6329827,VCB,-1.6,58.07,5249012.97,68.64,SIDEWAY_NOISE
2025-07-15,61.95,62.15,60.96,60.96,6329827,VCB,-1.6,58.07,5249012.97,68.64,SIDEWAY_NOISE
2025-07-15,61.95,62.15,60.96,60.96,6329827,VCB,-1.6,58.07,5249012.97,68.64,SIDEWAY_NOISE
2025-07-16,60.96,61.65,60.66,61.36,7612148,VCB,0.66,58.32,5412892.6,70.32,SIDEWAY_NOISE
2025-07-16,60.96,61.65,60.66,61.36,7612148,VCB,0.66,58.32,5412892.6,70.32,SIDEWAY_NOISE
2025-07-16,60.96,61.65,60.66,61.36,7612148,VCB,0.66,58.32,5412892.6,70.32,SIDEWAY_NOISE
2025-07-17,61.36,62.25,61.36,61.75,10002629,VCB,0.64,58.6,5653360.77,71.91,SIDEWAY_NOISE
2025-07-17,61.36,62.25,61.36,61.75,10002629,VCB,0.64,58.6,5653360.77,71.91,SIDEWAY_NOISE
2025-07-17,61.36,62.25,61.36,61.75,10002629,VCB,0.64,58.6,5653360.77,71.91,SIDEWAY_NOISE
2025-07-18,61.85,62.15,61.36,61.45,6924692,VCB,-0.49,58.84,5799632.03,68.86,SIDEWAY_NOISE
2025-07-18,61.85,62.15,61.36,61.45,6924692,VCB,-0.49,58.84,5799632.03,68.86,SIDEWAY_NOISE
2025-07-18,61.85,62.15,61.36,61.45,6924692,VCB,-0.49,58.84,5799632.03,68.86,SIDEWAY_NOISE
2025-07-21,61.75,62.25,60.86,60.86,6147587,VCB,-0.96,59.07,5930250.6,63.18,SIDEWAY_NOISE
2025-07-21,61.75,62.25,60.86,60.86,6147587,VCB,-0.96,59.07,5930250.6,63.18,SIDEWAY_NOISE
2025-07-21,61.75,62.25,60.86,60.86,6147587,VCB,-0.96,59.07,5930250.6,63.18,SIDEWAY_NOISE
2025-07-22,60.86,61.75,60.46,61.75,4912448,VCB,1.46,59.35,6019475.93,67.53,SIDEWAY_NOISE
2025-07-22,60.86,61.75,60.46,61.75,4912448,VCB,1.46,59.35,6019475.93,67.53,SIDEWAY_NOISE
2025-07-22,60.86,61.75,60.46,61.75,4912448,VCB,1.46,59.35,6019475.93,67.53,SIDEWAY_NOISE
2025-07-23,62.05,62.15,61.36,61.65,5096822,VCB,-0.16,59.62,6112681.23,66.58,SIDEWAY_NOISE
2025-07-23,62.05,62.15,61.36,61.65,5096822,VCB,-0.16,59.62,6112681.23,66.58,SIDEWAY_NOISE
2025-07-23,62.05,62.15,61.36,61.65,5096822,VCB,-0.16,59.62,6112681.23,66.58,SIDEWAY_NOISE
2025-07-24,61.75,63.04,61.45,61.65,8723746,VCB,0.0,59.91,6317911.0,66.58,SIDEWAY_DISTRIBUTION
2025-07-24,61.75,63.04,61.45,61.65,8723746,VCB,0.0,59.91,6317911.0,66.58,SIDEWAY_DISTRIBUTION
2025-07-24,61.75,63.04,61.45,61.65,8723746,VCB,0.0,59.91,6317911.0,66.58,SIDEWAY_DISTRIBUTION
2025-07-25,61.65,62.05,61.45,61.55,4984788,VCB,-0.16,60.17,6304885.17,65.51,SIDEWAY_NOISE
2025-07-25,61.65,62.05,61.45,61.55,4984788,VCB,-0.16,60.17,6304885.17,65.51,SIDEWAY_NOISE
2025-07-25,61.65,62.05,61.45,61.55,4984788,VCB,-0.16,60.17,6304885.17,65.51,SIDEWAY_NOISE
2025-07-28,61.75,62.55,61.65,62.35,10496568,VCB,1.3,60.46,6509962.0,69.71,SIDEWAY_NOISE
2025-07-28,61.75,62.55,61.65,62.35,10496568,VCB,1.3,60.46,6509962.0,69.71,SIDEWAY_NOISE
2025-07-28,61.75,62.55,61.65,62.35,10496568,VCB,1.3,60.46,6509962.0,69.71,SIDEWAY_NOISE
2025-07-29,62.74,62.74,60.56,60.56,10608513,VCB,-2.87,60.6,6691305.6,53.9,PANIC
2025-07-29,62.74,62.74,60.56,60.56,10608513,VCB,-2.87,60.6,6691305.6,53.9,PANIC
2025-07-29,62.74,62.74,60.56,60.56,10608513,VCB,-2.87,60.6,6691305.6,53.9,PANIC
2025-07-30,60.56,61.45,59.97,60.46,7282600,VCB,-0.17,60.74,6819782.03,53.18,SIDEWAY_NOISE
2025-07-30,60.56,61.45,59.97,60.46,7282600,VCB,-0.17,60.74,6819782.03,53.18,SIDEWAY_NOISE
2025-07-30,60.56,61.45,59.97,60.46,7282600,VCB,-0.17,60.74,6819782.03,53.18,SIDEWAY_NOISE
2025-07-31,61.06,61.26,59.67,59.77,6077831,VCB,-1.14,60.85,6943290.93,48.34,SIDEWAY_NOISE
2025-07-31,61.06,61.26,59.67,59.77,6077831,VCB,-1.14,60.85,6943290.93,48.34,SIDEWAY_NOISE
2025-07-31,61.06,61.26,59.67,59.77,6077831,VCB,-1.14,60.85,6943290.93,48.34,SIDEWAY_NOISE
2025-08-01,59.87,60.16,59.27,59.77,4763193,VCB,0.0,60.94,6872314.13,48.34,SIDEWAY_NOISE
2025-08-01,59.87,60.16,59.27,59.77,4763193,VCB,0.0,60.94,6872314.13,48.34,SIDEWAY_NOISE
